event,mid,best_ask,best_bid,buy_market_vol,sell_market_vol,buy_limit_vol,sell_limit_vol,buy_cancel_vol,sell_cancel_vol,lvl0_ask_p,lvl0_ask_v,lvl0_bid_p,lvl0_bid_v,lvl1_ask_p,lvl1_ask_v,lvl1_bid_p,lvl1_bid_v,lvl2_ask_p,lvl2_ask_v,lvl2_bid_p,lvl2_bid_v,lvl3_ask_p,lvl3_ask_v,lvl3_bid_p,lvl3_bid_v,lvl4_ask_p,lvl4_ask_v,lvl4_bid_p,lvl4_bid_v,lvl5_ask_p,lvl5_ask_v,lvl5_bid_p,lvl5_bid_v,lvl6_ask_p,lvl6_ask_v,lvl6_bid_p,lvl6_bid_v,lvl7_ask_p,lvl7_ask_v,lvl7_bid_p,lvl7_bid_v,lvl8_ask_p,lvl8_ask_v,lvl8_bid_p,lvl8_bid_v,lvl9_ask_p,lvl9_ask_v,lvl9_bid_p,lvl9_bid_v
4844,11.969999,11.98,11.96,8.0,44.0,67.0,77.0,43.0,64.0,11.98,19200.0,11.96,8200.0,11.99,19800.0,11.95,3100.0,12.0,18000.0,11.94,8900.0,12.01,6900.0,11.93,2600.0,12.02,12700.0,11.92,2500.0,12.03,14800.0,11.91,1900.0,12.04,10900.0,11.9,9600.0,12.05,19700.0,11.89,9700.0,12.06,7000.0,11.88,14900.0,12.07,17400.0,11.87,11300.0
4845,11.975,12.0,11.95,26.0,67.0,7.0,16.0,64.0,71.0,12.0,15400.0,11.95,17300.0,12.01,9700.0,11.94,17500.0,12.02,16200.0,11.93,4200.0,12.03,9200.0,11.92,1700.0,12.04,15500.0,11.91,14400.0,12.05,1700.0,11.9,1100.0,12.06,12500.0,11.89,8400.0,12.07,1800.0,11.88,2000.0,12.08,17400.0,11.87,9700.0,12.09,15300.0,11.86,9500.0
4846,11.975,11.99,11.96,41.0,20.0,19.0,13.0,25.0,31.0,11.99,18400.0,11.96,17000.0,12.0,18100.0,11.95,13200.0,12.01,1200.0,11.94,8600.0,12.02,2800.0,11.93,10600.0,12.03,10100.0,11.92,11400.0,12.04,18800.0,11.91,5200.0,12.05,17500.0,11.9,15700.0,12.06,9400.0,11.89,9800.0,12.07,8400.0,11.88,13100.0,12.08,15700.0,11.87,1600.0
4847,11.975,11.99,11.96,1.0,14.0,76.0,18.0,7.0,45.0,11.99,19800.0,11.96,3100.0,12.0,3900.0,11.95,12200.0,12.01,2900.0,11.94,15100.0,12.02,5100.0,11.93,7000.0,12.03,12200.0,11.92,18900.0,12.04,4700.0,11.91,17100.0,12.05,13400.0,11.9,10900.0,12.06,17700.0,11.89,13100.0,12.07,16300.0,11.88,12200.0,12.08,10000.0,11.87,6800.0
4848,11.975,12.0,11.95,21.0,35.0,5.0,66.0,1.0,7.0,12.0,6000.0,11.95,2100.0,12.01,6400.0,11.94,16200.0,12.02,6600.0,11.93,9700.0,12.03,8200.0,11.92,16900.0,12.04,11900.0,11.91,8100.0,12.05,18600.0,11.9,1200.0,12.06,3500.0,11.89,3400.0,12.07,2800.0,11.88,3900.0,12.08,14000.0,11.87,14800.0,12.09,2500.0,11.86,1600.0
4849,11.98,11.99,11.97,61.0,25.0,16.0,15.0,40.0,65.0,11.99,18100.0,11.97,16500.0,12.0,16000.0,11.96,14100.0,12.01,8900.0,11.95,7100.0,12.02,7300.0,11.94,10900.0,12.03,1900.0,11.93,18700.0,12.04,19500.0,11.92,2300.0,12.05,10900.0,11.91,7900.0,12.06,8100.0,11.9,8400.0,12.07,10900.0,11.89,19300.0,12.08,14900.0,11.88,19500.0
4850,11.975,11.99,11.96,68.0,71.0,2.0,49.0,44.0,13.0,11.99,6100.0,11.96,16900.0,12.0,8800.0,11.95,8200.0,12.01,2000.0,11.94,17800.0,12.02,3100.0,11.93,10100.0,12.03,19400.0,11.92,13200.0,12.04,3300.0,11.91,18600.0,12.05,12300.0,11.9,5700.0,12.06,5900.0,11.89,17300.0,12.07,12200.0,11.88,8500.0,12.08,6600.0,11.87,17500.0
4851,11.975,11.99,11.96,10.0,61.0,58.0,47.0,12.0,49.0,11.99,7700.0,11.96,11400.0,12.0,2400.0,11.95,5600.0,12.01,15900.0,11.94,15500.0,12.02,19700.0,11.93,3100.0,12.03,10800.0,11.92,3700.0,12.04,15100.0,11.91,3800.0,12.05,3300.0,11.9,16900.0,12.06,3400.0,11.89,17500.0,12.07,15100.0,11.88,11800.0,12.08,3700.0,11.87,6300.0
4852,11.99,12.0,11.98,47.0,31.0,26.0,52.0,48.0,69.0,12.0,4800.0,11.98,8400.0,12.01,4800.0,11.97,4400.0,12.02,7200.0,11.96,1000.0,12.03,18200.0,11.95,16900.0,12.04,6100.0,11.94,4600.0,12.05,17600.0,11.93,2500.0,12.06,15500.0,11.92,3500.0,12.07,2400.0,11.91,18500.0,12.08,11400.0,11.9,7900.0,12.09,1800.0,11.89,13300.0
4853,11.975,11.98,11.97,38.0,28.0,56.0,20.0,8.0,63.0,11.98,11700.0,11.97,1500.0,11.99,14500.0,11.96,11000.0,12.0,17200.0,11.95,15100.0,12.01,12300.0,11.94,2200.0,12.02,4900.0,11.93,6600.0,12.03,19000.0,11.92,7100.0,12.04,10900.0,11.91,17800.0,12.05,1600.0,11.9,13600.0,12.06,17800.0,11.89,17400.0,12.07,10600.0,11.88,8100.0
4854,11.98,11.99,11.97,68.0,1.0,1.0,63.0,49.0,65.0,11.99,4500.0,11.97,12200.0,12.0,18000.0,11.96,10800.0,12.01,13500.0,11.95,6200.0,12.02,15000.0,11.94,9000.0,12.03,7800.0,11.93,5600.0,12.04,13400.0,11.92,1300.0,12.05,18600.0,11.91,19300.0,12.06,19100.0,11.9,19200.0,12.07,16900.0,11.89,16600.0,12.08,9000.0,11.88,4300.0
4855,11.975,11.98,11.97,66.0,7.0,13.0,57.0,35.0,49.0,11.98,1100.0,11.97,1300.0,11.99,14300.0,11.96,4700.0,12.0,3900.0,11.95,17500.0,12.01,3900.0,11.94,3900.0,12.02,10000.0,11.93,5400.0,12.03,2400.0,11.92,14100.0,12.04,10800.0,11.91,10000.0,12.05,5500.0,11.9,13400.0,12.06,11700.0,11.89,11600.0,12.07,18700.0,11.88,11800.0
4856,11.98,12.0,11.96,76.0,44.0,9.0,51.0,79.0,76.0,12.0,18500.0,11.96,17500.0,12.01,3000.0,11.95,5100.0,12.02,14000.0,11.94,3600.0,12.03,14800.0,11.93,8600.0,12.04,6800.0,11.92,11100.0,12.05,6500.0,11.91,10300.0,12.06,15400.0,11.9,11200.0,12.07,19600.0,11.89,10200.0,12.08,16400.0,11.88,10800.0,12.09,16900.0,11.87,18700.0
4857,11.975,11.98,11.97,73.0,52.0,2.0,41.0,24.0,55.0,11.98,17700.0,11.97,1900.0,11.99,3800.0,11.96,18800.0,12.0,15900.0,11.95,12100.0,12.01,13200.0,11.94,1900.0,12.02,10600.0,11.93,2000.0,12.03,12900.0,11.92,11800.0,12.04,13200.0,11.91,14000.0,12.05,19900.0,11.9,10800.0,12.06,16400.0,11.89,9500.0,12.07,15100.0,11.88,6200.0
4858,11.969999,11.98,11.96,59.0,63.0,0.0,38.0,63.0,52.0,11.98,9200.0,11.96,12500.0,11.99,19400.0,11.95,18000.0,12.0,6100.0,11.94,9000.0,12.01,2400.0,11.93,14200.0,12.02,2300.0,11.92,1300.0,12.03,15000.0,11.91,9500.0,12.04,4400.0,11.9,15400.0,12.05,15700.0,11.89,16900.0,12.06,16400.0,11.88,11200.0,12.07,18900.0,11.87,11700.0
4859,11.975,12.0,11.95,19.0,8.0,18.0,36.0,65.0,3.0,12.0,14200.0,11.95,3600.0,12.01,11300.0,11.94,6600.0,12.02,16200.0,11.93,13600.0,12.03,14300.0,11.92,15500.0,12.04,12900.0,11.91,2500.0,12.05,5300.0,11.9,19200.0,12.06,14100.0,11.89,19100.0,12.07,2300.0,11.88,4500.0,12.08,13600.0,11.87,1800.0,12.09,2300.0,11.86,7400.0
4860,11.975,11.99,11.96,19.0,12.0,68.0,69.0,75.0,51.0,11.99,13800.0,11.96,19200.0,12.0,19500.0,11.95,9400.0,12.01,14900.0,11.94,6900.0,12.02,14400.0,11.93,17900.0,12.03,13000.0,11.92,3500.0,12.04,6300.0,11.91,18800.0,12.05,15900.0,11.9,16300.0,12.06,1900.0,11.89,8200.0,12.07,10800.0,11.88,15900.0,12.08,2900.0,11.87,15300.0
4861,11.969999,11.99,11.95,67.0,44.0,43.0,69.0,39.0,7.0,11.99,12600.0,11.95,12000.0,12.0,17300.0,11.94,15800.0,12.01,14500.0,11.93,10500.0,12.02,19400.0,11.92,17000.0,12.03,6600.0,11.91,16000.0,12.04,11800.0,11.9,18200.0,12.05,8100.0,11.89,16100.0,12.06,5900.0,11.88,18400.0,12.07,4200.0,11.87,4300.0,12.08,19600.0,11.86,6200.0
4862,11.969999,11.99,11.95,55.0,7.0,60.0,19.0,40.0,31.0,11.99,10800.0,11.95,9500.0,12.0,15900.0,11.94,5600.0,12.01,7400.0,11.93,18000.0,12.02,18400.0,11.92,4400.0,12.03,10200.0,11.91,9700.0,12.04,10700.0,11.9,10900.0,12.05,1900.0,11.89,17500.0,12.06,5700.0,11.88,5900.0,12.07,16400.0,11.87,19400.0,12.08,18100.0,11.86,6500.0
4863,11.969999,11.98,11.96,62.0,66.0,10.0,47.0,59.0,33.0,11.98,15100.0,11.96,4000.0,11.99,8600.0,11.95,5800.0,12.0,5300.0,11.94,17700.0,12.01,17800.0,11.93,3800.0,12.02,8000.0,11.92,1600.0,12.03,16600.0,11.91,6500.0,12.04,12300.0,11.9,11300.0,12.05,4700.0,11.89,7700.0,12.06,3100.0,11.88,4000.0,12.07,17100.0,11.87,7900.0
4864,11.969999,11.99,11.95,22.0,35.0,71.0,58.0,40.0,32.0,11.99,9600.0,11.95,14100.0,12.0,17600.0,11.94,9200.0,12.01,17500.0,11.93,11800.0,12.02,1900.0,11.92,18900.0,12.03,5900.0,11.91,15200.0,12.04,17500.0,11.9,16200.0,12.05,12500.0,11.89,6400.0,12.06,13200.0,11.88,10700.0,12.07,13500.0,11.87,7500.0,12.08,14000.0,11.86,10200.0
4865,11.969999,11.98,11.96,73.0,46.0,75.0,21.0,52.0,63.0,11.98,19400.0,11.96,3100.0,11.99,14700.0,11.95,10800.0,12.0,11900.0,11.94,10900.0,12.01,3500.0,11.93,11900.0,12.02,8900.0,11.92,5400.0,12.03,18500.0,11.91,5200.0,12.04,9000.0,11.9,7900.0,12.05,9600.0,11.89,11200.0,12.06,12900.0,11.88,7300.0,12.07,7500.0,11.87,14400.0
4866,11.969999,11.99,11.95,13.0,62.0,47.0,14.0,36.0,55.0,11.99,14200.0,11.95,12100.0,12.0,10800.0,11.94,3100.0,12.01,11700.0,11.93,5200.0,12.02,2300.0,11.92,12400.0,12.03,10900.0,11.91,11100.0,12.04,14900.0,11.9,7400.0,12.05,7300.0,11.89,4200.0,12.06,2400.0,11.88,18400.0,12.07,6400.0,11.87,9500.0,12.08,18200.0,11.86,5000.0
4867,11.969999,11.99,11.95,65.0,40.0,62.0,7.0,76.0,5.0,11.99,4300.0,11.95,14600.0,12.0,7700.0,11.94,5800.0,12.01,15800.0,11.93,6000.0,12.02,1100.0,11.92,16700.0,12.03,19400.0,11.91,18200.0,12.04,3100.0,11.9,9800.0,12.05,17800.0,11.89,13000.0,12.06,6600.0,11.88,7800.0,12.07,6900.0,11.87,13000.0,12.08,13400.0,11.86,14800.0
4868,11.975,12.0,11.95,26.0,5.0,33.0,12.0,79.0,30.0,12.0,6200.0,11.95,14600.0,12.01,9300.0,11.94,1700.0,12.02,15800.0,11.93,2800.0,12.03,1100.0,11.92,14400.0,12.04,2600.0,11.91,11100.0,12.05,7300.0,11.9,18900.0,12.06,6800.0,11.89,2900.0,12.07,3500.0,11.88,19800.0,12.08,19200.0,11.87,3500.0,12.09,7300.0,11.86,1500.0
4869,11.975,12.0,11.95,7.0,18.0,17.0,43.0,20.0,1.0,12.0,16600.0,11.95,18000.0,12.01,14400.0,11.94,10500.0,12.02,8000.0,11.93,6400.0,12.03,14500.0,11.92,11800.0,12.04,9800.0,11.91,8100.0,12.05,14800.0,11.9,19700.0,12.06,3300.0,11.89,15700.0,12.07,9600.0,11.88,13400.0,12.08,16100.0,11.87,7100.0,12.09,4800.0,11.86,1400.0
4870,11.975,11.98,11.97,65.0,27.0,70.0,37.0,10.0,65.0,11.98,19300.0,11.97,16100.0,11.99,14600.0,11.96,1900.0,12.0,18500.0,11.95,3100.0,12.01,6500.0,11.94,12100.0,12.02,1200.0,11.93,15300.0,12.03,18600.0,11.92,8700.0,12.04,3200.0,11.91,12100.0,12.05,15700.0,11.9,19400.0,12.06,6100.0,11.89,6300.0,12.07,2500.0,11.88,1800.0
4871,11.969999,11.98,11.96,75.0,13.0,9.0,59.0,62.0,17.0,11.98,14900.0,11.96,5200.0,11.99,6700.0,11.95,9400.0,12.0,2400.0,11.94,15700.0,12.01,11800.0,11.93,8900.0,12.02,5400.0,11.92,12100.0,12.03,14600.0,11.91,11700.0,12.04,15300.0,11.9,10200.0,12.05,3300.0,11.89,4000.0,12.06,16100.0,11.88,2200.0,12.07,9600.0,11.87,4800.0
4872,11.965,11.98,11.95,77.0,41.0,30.0,64.0,15.0,33.0,11.98,15300.0,11.95,6100.0,11.99,15500.0,11.94,4500.0,12.0,12500.0,11.93,4600.0,12.01,9800.0,11.92,12500.0,12.02,3900.0,11.91,9600.0,12.03,14500.0,11.9,5700.0,12.04,2000.0,11.89,5400.0,12.05,8500.0,11.88,3700.0,12.06,16300.0,11.87,14100.0,12.07,10600.0,11.86,10000.0
4873,11.96,11.97,11.95,1.0,1.0,5.0,53.0,15.0,68.0,11.97,16100.0,11.95,13600.0,11.98,14100.0,11.94,8100.0,11.99,1100.0,11.93,2600.0,12.0,14900.0,11.92,16600.0,12.01,2700.0,11.91,1700.0,12.02,5400.0,11.9,7900.0,12.03,4400.0,11.89,12100.0,12.04,17900.0,11.88,13600.0,12.05,7300.0,11.87,10100.0,12.06,18900.0,11.86,16100.0
4874,11.959999,11.98,11.94,36.0,11.0,24.0,35.0,66.0,59.0,11.98,3900.0,11.94,10100.0,11.99,2500.0,11.93,16800.0,12.0,14100.0,11.92,5600.0,12.01,15100.0,11.91,9900.0,12.02,16100.0,11.9,1500.0,12.03,9100.0,11.89,11900.0,12.04,2900.0,11.88,8600.0,12.05,15000.0,11.87,13900.0,12.06,3000.0,11.86,15100.0,12.07,14700.0,11.85,9200.0
4875,11.945,11.97,11.92,27.0,64.0,65.0,64.0,68.0,70.0,11.97,16500.0,11.92,12500.0,11.98,19900.0,11.91,14900.0,11.99,19900.0,11.9,16800.0,12.0,7300.0,11.89,2900.0,12.01,12900.0,11.88,11400.0,12.02,19700.0,11.87,18500.0,12.03,1000.0,11.86,6300.0,12.04,10700.0,11.85,12900.0,12.05,8500.0,11.84,6300.0,12.06,9500.0,11.83,16200.0
4876,11.96,11.97,11.95,26.0,10.0,59.0,71.0,4.0,27.0,11.97,18800.0,11.95,15100.0,11.98,4000.0,11.94,19000.0,11.99,11000.0,11.93,14200.0,12.0,13800.0,11.92,10200.0,12.01,11000.0,11.91,11200.0,12.02,3400.0,11.9,15800.0,12.03,6900.0,11.89,15000.0,12.04,1500.0,11.88,3200.0,12.05,6000.0,11.87,6600.0,12.06,2900.0,11.86,13900.0
4877,11.965,11.99,11.94,31.0,2.0,70.0,62.0,69.0,23.0,11.99,2200.0,11.94,2900.0,12.0,12600.0,11.93,13500.0,12.01,13400.0,11.92,17400.0,12.02,15900.0,11.91,7900.0,12.03,13200.0,11.9,5100.0,12.04,16600.0,11.89,17200.0,12.05,11500.0,11.88,10100.0,12.06,12800.0,11.87,16800.0,12.07,18300.0,11.86,2400.0,12.08,12400.0,11.85,5000.0
4878,11.965,11.99,11.94,1.0,35.0,65.0,51.0,79.0,39.0,11.99,2100.0,11.94,1000.0,12.0,2800.0,11.93,9500.0,12.01,17200.0,11.92,17700.0,12.02,15800.0,11.91,13200.0,12.03,12500.0,11.9,1300.0,12.04,16600.0,11.89,1400.0,12.05,15900.0,11.88,14600.0,12.06,6000.0,11.87,2700.0,12.07,17700.0,11.86,5100.0,12.08,11100.0,11.85,14200.0
4879,11.965,11.99,11.94,38.0,68.0,42.0,41.0,65.0,54.0,11.99,9700.0,11.94,5700.0,12.0,10300.0,11.93,10300.0,12.01,9400.0,11.92,8500.0,12.02,2000.0,11.91,7500.0,12.03,7900.0,11.9,5700.0,12.04,3000.0,11.89,8700.0,12.05,18500.0,11.88,4400.0,12.06,14100.0,11.87,19100.0,12.07,19200.0,11.86,7000.0,12.08,3500.0,11.85,14800.0
4880,11.965,11.97,11.96,5.0,19.0,77.0,23.0,18.0,71.0,11.97,6700.0,11.96,6500.0,11.98,14700.0,11.95,5900.0,11.99,10800.0,11.94,10100.0,12.0,17000.0,11.93,14900.0,12.01,7900.0,11.92,1000.0,12.02,5700.0,11.91,4200.0,12.03,15900.0,11.9,15700.0,12.04,1700.0,11.89,7700.0,12.05,3800.0,11.88,17200.0,12.06,14700.0,11.87,3500.0
4881,11.96,11.97,11.95,18.0,31.0,45.0,21.0,25.0,56.0,11.97,14100.0,11.95,16400.0,11.98,2200.0,11.94,12800.0,11.99,11000.0,11.93,4200.0,12.0,18400.0,11.92,1200.0,12.01,10300.0,11.91,17700.0,12.02,6900.0,11.9,6400.0,12.03,14800.0,11.89,5500.0,12.04,10500.0,11.88,4400.0,12.05,2200.0,11.87,7700.0,12.06,3600.0,11.86,10900.0
4882,11.945,11.95,11.94,57.0,60.0,51.0,72.0,51.0,71.0,11.95,10300.0,11.94,10000.0,11.96,19300.0,11.93,17100.0,11.97,9200.0,11.92,4700.0,11.98,4900.0,11.91,15100.0,11.99,17000.0,11.9,18200.0,12.0,18600.0,11.89,1700.0,12.01,16700.0,11.88,15200.0,12.02,4100.0,11.87,6200.0,12.03,19400.0,11.86,9500.0,12.04,14200.0,11.85,2100.0
4883,11.945,11.95,11.94,9.0,72.0,33.0,65.0,11.0,0.0,11.95,13100.0,11.94,6500.0,11.96,15700.0,11.93,3100.0,11.97,19800.0,11.92,5400.0,11.98,8700.0,11.91,1600.0,11.99,2800.0,11.9,18800.0,12.0,14300.0,11.89,18000.0,12.01,17000.0,11.88,13300.0,12.02,13200.0,11.87,7100.0,12.03,14300.0,11.86,18900.0,12.04,5400.0,11.85,19400.0
4884,11.965,11.97,11.96,53.0,23.0,23.0,69.0,66.0,69.0,11.97,10900.0,11.96,16000.0,11.98,7700.0,11.95,13900.0,11.99,11500.0,11.94,7200.0,12.0,1500.0,11.93,17700.0,12.01,14100.0,11.92,10400.0,12.02,11400.0,11.91,13000.0,12.03,1400.0,11.9,4200.0,12.04,19800.0,11.89,1400.0,12.05,3000.0,11.88,19700.0,12.06,15900.0,11.87,12800.0
4885,11.945,11.96,11.93,66.0,12.0,63.0,35.0,67.0,29.0,11.96,18400.0,11.93,14000.0,11.97,2600.0,11.92,1900.0,11.98,17600.0,11.91,9000.0,11.99,7700.0,11.9,6400.0,12.0,16100.0,11.89,16800.0,12.01,12800.0,11.88,10200.0,12.02,12200.0,11.87,8300.0,12.03,7900.0,11.86,3800.0,12.04,9800.0,11.85,8200.0,12.05,6300.0,11.84,7800.0
4886,11.945,11.95,11.94,78.0,19.0,73.0,60.0,67.0,12.0,11.95,14300.0,11.94,15900.0,11.96,16200.0,11.93,17100.0,11.97,19600.0,11.92,8200.0,11.98,17900.0,11.91,8700.0,11.99,16700.0,11.9,19500.0,12.0,15800.0,11.89,8100.0,12.01,8100.0,11.88,12900.0,12.02,19900.0,11.87,3500.0,12.03,5800.0,11.86,9100.0,12.04,16300.0,11.85,5500.0
4887,11.96,11.97,11.95,51.0,64.0,69.0,11.0,47.0,12.0,11.97,9600.0,11.95,5600.0,11.98,14400.0,11.94,5400.0,11.99,2800.0,11.93,10000.0,12.0,1000.0,11.92,6500.0,12.01,19300.0,11.91,16500.0,12.02,12900.0,11.9,9500.0,12.03,16300.0,11.89,2000.0,12.04,9200.0,11.88,9300.0,12.05,1300.0,11.87,2800.0,12.06,9100.0,11.86,3700.0
4888,11.965,11.99,11.94,70.0,26.0,59.0,72.0,74.0,31.0,11.99,19700.0,11.94,3500.0,12.0,1500.0,11.93,16000.0,12.01,8700.0,11.92,9100.0,12.02,6000.0,11.91,1000.0,12.03,14600.0,11.9,10700.0,12.04,8500.0,11.89,4800.0,12.05,3500.0,11.88,14600.0,12.06,2200.0,11.87,18800.0,12.07,11100.0,11.86,4200.0,12.08,17800.0,11.85,6200.0
4889,11.965,11.99,11.94,37.0,69.0,25.0,71.0,35.0,27.0,11.99,6600.0,11.94,14500.0,12.0,3300.0,11.93,13000.0,12.01,6200.0,11.92,16700.0,12.02,9800.0,11.91,13300.0,12.03,9700.0,11.9,4600.0,12.04,7100.0,11.89,16800.0,12.05,10600.0,11.88,4000.0,12.06,2200.0,11.87,2500.0,12.07,16400.0,11.86,18800.0,12.08,10500.0,11.85,12000.0
4890,11.975,12.0,11.95,72.0,39.0,65.0,49.0,28.0,5.0,12.0,10800.0,11.95,7200.0,12.01,15500.0,11.94,5800.0,12.02,14900.0,11.93,2600.0,12.03,12000.0,11.92,11600.0,12.04,3500.0,11.91,17500.0,12.05,4500.0,11.9,13900.0,12.06,10000.0,11.89,15400.0,12.07,9200.0,11.88,12300.0,12.08,15000.0,11.87,1100.0,12.09,5000.0,11.86,9400.0
4891,11.965,11.97,11.96,61.0,33.0,72.0,16.0,33.0,21.0,11.97,7800.0,11.96,1600.0,11.98,13000.0,11.95,2500.0,11.99,15400.0,11.94,4300.0,12.0,12400.0,11.93,17800.0,12.01,7900.0,11.92,5000.0,12.02,5300.0,11.91,9500.0,12.03,6500.0,11.9,17600.0,12.04,16900.0,11.89,13800.0,12.05,7500.0,11.88,3500.0,12.06,5300.0,11.87,9700.0
4892,11.959999,11.98,11.94,73.0,58.0,36.0,63.0,20.0,39.0,11.98,16400.0,11.94,15600.0,11.99,19500.0,11.93,9400.0,12.0,11500.0,11.92,5100.0,12.01,14000.0,11.91,13200.0,12.02,2300.0,11.9,8700.0,12.03,18700.0,11.89,10700.0,12.04,9200.0,11.88,3300.0,12.05,16000.0,11.87,18100.0,12.06,18200.0,11.86,18400.0,12.07,18900.0,11.85,6700.0
4893,11.950001,11.97,11.93,73.0,78.0,19.0,13.0,8.0,6.0,11.97,15300.0,11.93,6500.0,11.98,7800.0,11.92,4200.0,11.99,1800.0,11.91,12100.0,12.0,2500.0,11.9,4700.0,12.01,4600.0,11.89,12600.0,12.02,10400.0,11.88,18900.0,12.03,13400.0,11.87,4400.0,12.04,5700.0,11.86,5200.0,12.05,9600.0,11.85,2700.0,12.06,9000.0,11.84,6900.0
4894,11.945,11.95,11.94,55.0,59.0,52.0,4.0,37.0,22.0,11.95,2900.0,11.94,17700.0,11.96,7500.0,11.93,1300.0,11.97,14900.0,11.92,13000.0,11.98,7600.0,11.91,8200.0,11.99,4700.0,11.9,7000.0,12.0,4100.0,11.89,4200.0,12.01,8300.0,11.88,16800.0,12.02,4200.0,11.87,16600.0,12.03,16700.0,11.86,1700.0,12.04,6200.0,11.85,11900.0
4895,11.945,11.97,11.92,17.0,16.0,17.0,15.0,51.0,78.0,11.97,4000.0,11.92,8800.0,11.98,14300.0,11.91,1100.0,11.99,13100.0,11.9,6800.0,12.0,15900.0,11.89,4500.0,12.01,14300.0,11.88,15500.0,12.02,9200.0,11.87,9400.0,12.03,8600.0,11.86,16100.0,12.04,8700.0,11.85,19400.0,12.05,3900.0,11.84,8600.0,12.06,11300.0,11.83,11500.0
4896,11.945,11.96,11.93,3.0,25.0,78.0,36.0,62.0,74.0,11.96,9600.0,11.93,19400.0,11.97,10200.0,11.92,4100.0,11.98,8200.0,11.91,2000.0,11.99,6500.0,11.9,9900.0,12.0,2400.0,11.89,10200.0,12.01,5100.0,11.88,18600.0,12.02,3600.0,11.87,9600.0,12.03,4400.0,11.86,9400.0,12.04,10100.0,11.85,10400.0,12.05,10000.0,11.84,9400.0
4897,11.965,11.99,11.94,25.0,8.0,68.0,16.0,41.0,40.0,11.99,6400.0,11.94,18000.0,12.0,13300.0,11.93,12700.0,12.01,8700.0,11.92,16100.0,12.02,13900.0,11.91,3900.0,12.03,9200.0,11.9,17600.0,12.04,17700.0,11.89,19400.0,12.05,15200.0,11.88,19100.0,12.06,5700.0,11.87,19600.0,12.07,19000.0,11.86,14200.0,12.08,13800.0,11.85,13700.0
4898,11.965,11.97,11.96,23.0,47.0,52.0,54.0,79.0,36.0,11.97,3000.0,11.96,2200.0,11.98,5500.0,11.95,6300.0,11.99,2100.0,11.94,15900.0,12.0,1600.0,11.93,7800.0,12.01,3000.0,11.92,12700.0,12.02,19000.0,11.91,12100.0,12.03,11600.0,11.9,12000.0,12.04,6100.0,11.89,8000.0,12.05,6900.0,11.88,17800.0,12.06,7800.0,11.87,5700.0
4899,11.959999,11.98,11.94,74.0,77.0,41.0,22.0,76.0,11.0,11.98,10600.0,11.94,15600.0,11.99,8100.0,11.93,1400.0,12.0,8700.0,11.92,16900.0,12.01,17300.0,11.91,15400.0,12.02,11000.0,11.9,19600.0,12.03,3000.0,11.89,3200.0,12.04,14500.0,11.88,16200.0,12.05,4900.0,11.87,6800.0,12.06,5300.0,11.86,5700.0,12.07,1300.0,11.85,4800.0
4900,11.945,11.95,11.94,3.0,25.0,14.0,62.0,12.0,73.0,11.95,14000.0,11.94,14600.0,11.96,17600.0,11.93,18900.0,11.97,5000.0,11.92,13300.0,11.98,8500.0,11.91,6000.0,11.99,13900.0,11.9,8500.0,12.0,12400.0,11.89,5500.0,12.01,9000.0,11.88,2300.0,12.02,1600.0,11.87,15500.0,12.03,17900.0,11.86,2900.0,12.04,13700.0,11.85,13300.0
4901,11.945,11.97,11.92,43.0,20.0,4.0,45.0,54.0,18.0,11.97,6200.0,11.92,9100.0,11.98,6500.0,11.91,2300.0,11.99,16600.0,11.9,6700.0,12.0,11000.0,11.89,2400.0,12.01,1800.0,11.88,12900.0,12.02,8800.0,11.87,13600.0,12.03,17700.0,11.86,18000.0,12.04,2400.0,11.85,6400.0,12.05,4800.0,11.84,4300.0,12.06,9600.0,11.83,10000.0
4902,11.950001,11.97,11.93,79.0,74.0,1.0,50.0,51.0,13.0,11.97,19400.0,11.93,16400.0,11.98,2100.0,11.92,11700.0,11.99,5100.0,11.91,18900.0,12.0,5800.0,11.9,2600.0,12.01,18800.0,11.89,14600.0,12.02,14200.0,11.88,13500.0,12.03,14700.0,11.87,5600.0,12.04,13700.0,11.86,4900.0,12.05,18200.0,11.85,8200.0,12.06,18700.0,11.84,7100.0
4903,11.945,11.95,11.94,22.0,2.0,8.0,17.0,77.0,2.0,11.95,4500.0,11.94,7300.0,11.96,11500.0,11.93,14700.0,11.97,1400.0,11.92,2700.0,11.98,6300.0,11.91,15200.0,11.99,6500.0,11.9,10400.0,12.0,19800.0,11.89,4300.0,12.01,4700.0,11.88,13700.0,12.02,15800.0,11.87,8100.0,12.03,4700.0,11.86,3500.0,12.04,19400.0,11.85,12100.0
4904,11.96,11.97,11.95,46.0,16.0,33.0,48.0,66.0,71.0,11.97,8100.0,11.95,7000.0,11.98,3900.0,11.94,6300.0,11.99,15800.0,11.93,10000.0,12.0,18200.0,11.92,10800.0,12.01,12500.0,11.91,14300.0,12.02,4300.0,11.9,10300.0,12.03,17500.0,11.89,11100.0,12.04,5700.0,11.88,11800.0,12.05,13500.0,11.87,18600.0,12.06,15400.0,11.86,2900.0
